datetime,BTCUSD,ETHUSD,SOLUSD,BNBUSD,AVAXUSD
2021-08-26,1.619907295378876e-11,4.589376410844308e-10,1.0397265776408682e-06,3.951673726286084e-08,1.2435838502630053e-05
2021-08-27,1.6385181560577986e-11,4.609629683297207e-10,1.0644003761744363e-06,3.789242715736077e-08,1.0873799072535356e-05
2021-08-28,1.5960003767068826e-11,4.428603290735121e-10,9.169557545581813e-07,3.522690510487684e-08,8.203920419928455e-06
2021-08-29,1.4432850584842542e-11,4.2451352793804597e-10,8.257976371266835e-07,3.2785618592739314e-08,6.314899459873872e-06
2021-08-30,1.511318844069393e-11,4.2038640965746323e-10,7.110481281324748e-07,3.2262979613119034e-08,6.187715497727201e-06
2021-08-31,1.5179528650876815e-11,4.4973629814881053e-10,6.489736424136392e-07,3.0142281984858224e-08,5.814417772530582e-06
2021-09-01,1.5230976555281592e-11,4.724582507734607e-10,6.157287269735739e-07,3.1630491514019833e-08,5.592994442555439e-06
2021-09-02,1.3076105133286134e-11,4.2340924095174803e-10,4.4520396797379067e-07,2.7739625384368118e-08,3.652496842709808e-06
2021-09-03,1.2901733516285517e-11,4.2886272229281295e-10,3.9659372223519525e-07,2.7938576821832387e-08,3.6571962953424034e-06
2021-09-04,1.2908508559772148e-11,4.2786015622934153e-10,2.744939672730143e-07,2.7881296981103968e-08,2.6501687881697305e-06
2021-09-05,1.3298948975835446e-11,4.064653732076298e-10,2.4538149180150927e-07,2.8245947650688083e-08,2.465702844672976e-06
2021-09-06,1.2745481021769174e-11,3.8072079740733694e-10,2.476570959586584e-07,2.720307441798478e-08,1.899080486644127e-06
2021-09-07,1.4583733213461472e-11,4.3036914598767666e-10,2.2987870990908983e-07,3.131105055036906e-08,1.7552317516371808e-06
2021-09-08,1.372178125735868e-11,3.974469089453019e-10,2.3100887208929335e-07,2.7951581551605643e-08,1.7405500265632156e-06
2021-09-09,1.2308425824562427e-11,3.8620158307052357e-10,2.0418146052359571e-07,2.625785692667149e-08,1.5024674694219097e-06
2021-09-10,1.302590328341635e-11,4.155109215138823e-10,1.767500030816732e-07,2.813648748873854e-08,1.5150756944328197e-06
2021-09-11,1.2913365092244811e-11,4.2561329620209365e-10,1.6782846961898472e-07,2.8879730511115567e-08,1.5606017746258496e-06
2021-09-12,1.3515035569621055e-11,4.448688326645546e-10,1.513323506746833e-07,2.804660923298697e-08,1.526081890794017e-06
2021-09-13,1.3049483514343246e-11,4.3438954485842734e-10,1.3011991687409275e-07,2.8438972004220694e-08,1.4967489934633073e-06
2021-09-14,1.3508461799856973e-11,4.5356408908926303e-10,1.2579900123274666e-07,2.932061437888663e-08,1.3912487928737817e-06
2021-09-15,1.2910345200584987e-11,4.5871119331935016e-10,1.1513423229058783e-07,3.033991078831629e-08,1.367832579244211e-06
2021-09-16,1.1877814891655109e-11,4.2303306642340107e-10,9.224551215586472e-08,3.0167037801232086e-08,1.2963390980786325e-06
2021-09-17,1.2163301732038763e-11,4.55153727732776e-10,7.590125740986335e-08,3.26434434852089e-08,1.3044022289978707e-06
2021-09-18,1.2871465871318132e-11,4.578157967760411e-10,7.65956265597154e-08,3.287014075740991e-08,1.2360266961011128e-06
2021-09-19,1.2472318055818733e-11,4.891204982192313e-10,7.326709471937244e-08,3.103248850583654e-08,1.0465179209464626e-06
2021-09-20,1.50074437746796e-11,5.283616023716121e-10,8.177703424773778e-08,3.7672365422154546e-08,1.0597228528860326e-06
2021-09-21,1.5390959034654605e-11,5.209194729588513e-10,8.406378044568171e-08,3.8793594623489735e-08,1.0040022717421266e-06
2021-09-22,1.719756525032482e-11,5.881890508605986e-10,8.513298200348452e-08,4.580666790362088e-08,9.216431576388818e-07
2021-09-23,1.784368587023928e-11,5.907709171334151e-10,8.023619788393691e-08,4.6274679737945304e-08,8.967398855132215e-07
2021-09-24,1.9077268018274126e-11,6.314658951062428e-10,8.217493331101806e-08,5.065791896240754e-08,8.828963490072885e-07
2021-09-25,1.8050412768052305e-11,6.220501122556221e-10,8.391219873286958e-08,5.156420436306947e-08,8.978399726027866e-07
2021-09-26,1.8070590391529464e-11,6.531582965542982e-10,7.671453020729059e-08,5.198797799589941e-08,8.893893146234106e-07
2021-09-27,1.702052058625004e-11,6.401796342199942e-10,7.679890493793578e-08,4.9696495359121025e-08,6.946844202584002e-07
2021-09-28,1.784107314531129e-11,6.775382433813048e-10,8.092068753795371e-08,5.0555779748572764e-08,7.374925289330061e-07
2021-09-29,1.816453788454951e-11,6.833220993355344e-10,8.495502863983763e-08,5.5510052841283475e-08,6.8453940907094e-07
2021-09-30,1.913790372793526e-11,6.858903720530364e-10,8.97132260566433e-08,5.656537407017963e-08,6.18856197163271e-07
2021-10-01,2.119643348602521e-11,7.36755842706647e-10,9.903656213394946e-08,6.049731286979535e-08,5.737194634571497e-07
2021-10-02,2.0750838713988893e-11,7.19524501906398e-10,1.0052327656525587e-07,5.95688850538043e-08,5.750529663995502e-07
2021-10-03,2.049135029467463e-11,7.019710894011009e-10,1.0099940140820404e-07,5.7545727292826324e-08,5.39307534652071e-07
2021-10-04,1.979252548980008e-11,6.787286734115433e-10,1.0060535897063591e-07,5.5520600603762454e-08,5.59431842145938e-07
2021-10-05,2.030968261379905e-11,6.71368589727636e-10,1.0198318498723217e-07,5.584746028430593e-08,4.825057078194786e-07
2021-10-06,2.136626609417105e-11,6.740076830022068e-10,1.0389607066282902e-07,5.5717026273681305e-08,5.034708845712494e-07
2021-10-07,2.168608881921075e-11,6.343563758481579e-10,1.0168011889628145e-07,5.2648534903398134e-08,5.136404231223567e-07
2021-10-08,2.099915423933328e-11,6.312847054944022e-10,9.759935301970136e-08,5.374158255624852e-08,5.248480733951576e-07
2021-10-09,2.067715218289272e-11,6.030116066446352e-10,9.026861710041638e-08,5.36713545463719e-08,5.205775877237988e-07
2021-10-10,1.8152420417528524e-11,5.688322787408175e-10,9.310899504411403e-08,4.997388090400656e-08,5.7370004641268e-07
2021-10-11,1.7839721496001225e-11,5.543997664088682e-10,9.22514392371494e-08,4.815400249533685e-08,5.959568277915219e-07
2021-10-12,1.6334251002716398e-11,4.92769473142611e-10,8.625780564207094e-08,4.3124089783952804e-08,5.604835189308753e-07
2021-10-13,1.5864324113255888e-11,4.988290224393041e-10,8.990641420781906e-08,4.338851813878925e-08,5.722376928183432e-07
2021-10-14,1.4620629754610886e-11,4.828486394525644e-10,8.505146529964622e-08,3.8285831469423196e-08,5.841139471928066e-07
2021-10-15,1.5641002224936006e-11,4.933369989484695e-10,8.721409254110378e-08,3.683270691314563e-08,5.480628547971681e-07
2021-10-16,1.548355836286292e-11,4.647222434037271e-10,9.32762551250216e-08,3.6582532174635695e-08,5.607724662637327e-07
2021-10-17,1.491567651778921e-11,4.3027573616205477e-10,9.43186515628789e-08,3.495130731567071e-08,6.142945486596781e-07
2021-10-18,1.3914110650095216e-11,4.0355431365964047e-10,9.121269490889913e-08,3.5418770569106846e-08,5.825244434498784e-07
2021-10-19,1.409064468265317e-11,4.127902047448017e-10,8.863735526846325e-08,3.008067271256744e-08,6.043260550726674e-07
2021-10-20,1.2671082893041416e-11,4.05930159020372e-10,9.240796580125266e-08,2.78215028580675e-08,6.627187500488595e-07
2021-10-21,1.1419928789572802e-11,3.5100282458626473e-10,8.57994421906421e-08,2.523669897969876e-08,6.848726718123449e-07
2021-10-22,1.1659748404884203e-11,3.453000442434661e-10,8.305722799634458e-08,2.504511537362289e-08,7.128135443555152e-07
2021-10-23,1.161117180982172e-11,3.78057692858022e-10,8.167666131994418e-08,2.5925364548497177e-08,7.075886798009526e-07
2021-10-24,1.1266251308303337e-11,3.85236643840115e-10,8.003226747034165e-08,2.6754706026801945e-08,6.865145258230672e-07
2021-10-25,1.0843189122268601e-11,3.741396863739601e-10,7.998325204537629e-08,2.5151183634486798e-08,7.801275236290663e-07
2021-10-26,1.0546910563081093e-11,3.776350366522319e-10,7.765736564078587e-08,2.5166855099263718e-08,7.282834626295426e-07
2021-10-27,1.0447508062075442e-11,4.0030755249670063e-10,8.251460855770185e-08,2.7700511909552043e-08,8.04920305388955e-07
2021-10-28,1.102242522301552e-11,4.335178892672382e-10,8.348412890657952e-08,2.91967869711407e-08,8.49263979087221e-07
2021-10-29,1.1078193905349968e-11,4.4427458499580264e-10,8.339148789669878e-08,3.131194568155283e-08,8.580405621309865e-07
2021-10-30,1.1132716496960272e-11,4.2175827344190013e-10,7.445822849105335e-08,2.8025382841438662e-08,8.121952630028171e-07
2021-10-31,1.038036291145249e-11,4.015454183572189e-10,7.377266475690778e-08,2.6653488617747842e-08,8.36533717973842e-07
2021-11-01,9.944584384803157e-12,3.9514466235180354e-10,6.812844665213182e-08,2.5898194082065687e-08,8.30458526625591e-07
2021-11-02,1.0193026634217387e-11,3.984006014145119e-10,6.919472560745342e-08,2.4902122426665146e-08,8.744851362405355e-07
2021-11-03,1.0249280041805852e-11,3.678423941195629e-10,7.072186739667298e-08,2.5649073963102554e-08,9.1149416868941e-07
2021-11-04,9.730945798436187e-12,3.646171791917827e-10,6.51848196273286e-08,2.6134663107511044e-08,9.343215128167751e-07
2021-11-05,9.598638342176392e-12,3.6637917779040557e-10,6.210191582204131e-08,2.7038991565603288e-08,9.81220390827068e-07
2021-11-06,9.479355527085249e-12,3.6883328701022995e-10,6.462358389740079e-08,2.760009583601769e-08,9.98052174189993e-07
2021-11-07,1.0237885060181263e-11,3.6627106131387795e-10,6.438726356858932e-08,2.6605634474953174e-08,1.0126000097824253e-06
2021-11-08,1.0723157804365856e-11,3.6090276104706027e-10,6.29412860222108e-08,2.6418878871973357e-08,9.665176451058574e-07
2021-11-09,1.03853728936836e-11,3.2807422702447553e-10,5.545068517021919e-08,2.6106797714073803e-08,9.17582662520691e-07
2021-11-10,9.8248911511264e-12,3.272572855844169e-10,5.371503232969266e-08,2.4706686133580335e-08,9.057126504402356e-07
2021-11-11,9.310350942242211e-12,3.255232198824632e-10,5.279635533464425e-08,2.4674731646238577e-08,8.926587099162169e-07
2021-11-12,9.227928742812503e-12,2.932596846289657e-10,5.409048907504093e-08,2.3537955112804888e-08,9.262835202366368e-07
2021-11-13,9.124714397088813e-12,2.791947869122305e-10,5.744893913552044e-08,2.3258143284393587e-08,9.663694547541474e-07
2021-11-14,8.722625789075665e-12,2.608029474467721e-10,5.734294600647896e-08,2.201833517203332e-08,8.741306506757085e-07
2021-11-15,8.45431784599327e-12,2.5624658781690175e-10,5.3725547004947134e-08,2.2074460337448044e-08,8.71922383604987e-07
2021-11-16,8.808648809109393e-12,2.6571496562328266e-10,5.386964662162629e-08,2.06835372009598e-08,7.878128833701311e-07
2021-11-17,8.226296964333324e-12,2.3545413058572705e-10,4.971286337085421e-08,1.7787409581552943e-08,7.458600109874671e-07
2021-11-18,8.895840278627019e-12,2.614971167550821e-10,5.4330438918855556e-08,1.7842133330956433e-08,7.542396848953577e-07
2021-11-19,9.21349864423494e-12,2.858453488156589e-10,5.7298054086131596e-08,2.0772743449887777e-08,6.987522858231936e-07
2021-11-20,9.71202888093062e-12,2.9884801328436124e-10,5.5367896561707295e-08,2.179657362434344e-08,6.59246722018109e-07
2021-11-21,1.01274885430132e-11,3.2023360666033975e-10,5.978113659201845e-08,2.1303982630307237e-08,6.449607717334957e-07
2021-11-22,1.0454314634068108e-11,3.1645597471146154e-10,5.8810772598325317e-08,2.2903400428014932e-08,5.860977830585709e-07
2021-11-23,1.0885889315107112e-11,3.4512800639248673e-10,5.816343884922111e-08,2.3663914719531247e-08,5.376349637432583e-07
2021-11-24,1.0826214479125036e-11,3.486688496192155e-10,6.054171847676395e-08,2.3549509198070808e-08,5.16454068706239e-07
2021-11-25,1.1129720487555696e-11,3.4541025894633555e-10,6.093469771857669e-08,2.2907831934988377e-08,4.4737849628226703e-07
2021-11-26,1.2439577531145666e-11,3.6711684207512097e-10,6.213477806400473e-08,2.2287756044940004e-08,4.205662958189395e-07
2021-11-27,1.2204982409262666e-11,3.6181517286100566e-10,6.088738923440664e-08,2.257851878116153e-08,4.0548242254091413e-07
2021-11-28,1.2388100096393021e-11,3.743062552376015e-10,6.527475441988243e-08,2.2963686896892925e-08,4.022023667349557e-07
2021-11-29,1.2491431663949268e-11,3.8644837856877433e-10,6.454662711073074e-08,2.259349169786685e-08,4.0857438824348433e-07
2021-11-30,1.2351958155927288e-11,3.919313565087384e-10,6.502615465443461e-08,2.19610801440763e-08,3.923131634997969e-07
2021-12-01,1.243013642767611e-11,3.8388152794018143e-10,7.081008208765707e-08,2.1405852736480714e-08,3.6633426388558277e-07
2021-12-02,1.252612389284332e-11,3.845815027329026e-10,6.996265789588444e-08,2.168152117617558e-08,3.7597919901825855e-07
2021-12-03,1.3628960821187692e-11,4.125618904880279e-10,7.088539017763485e-08,2.1724662258245135e-08,3.1485866187930153e-07
2021-12-04,1.4579521543239537e-11,4.154065024106157e-10,7.119157208986996e-08,2.25447092175499e-08,3.4499081204515046e-07
2021-12-05,1.391059016682325e-11,4.1412950428967877e-10,7.274139856491146e-08,2.2271140360773044e-08,3.741803758157785e-07
2021-12-06,1.35728826388873e-11,3.9571612768804744e-10,6.830188209026882e-08,2.1987658423304585e-08,3.8662015240090755e-07
2021-12-07,1.3568275620276534e-11,3.921270780295803e-10,7.003960192412072e-08,2.2013467051339302e-08,3.872425847366152e-07
2021-12-08,1.2462927630086392e-11,3.687414380330649e-10,6.505478423040896e-08,2.107484222921273e-08,3.9437135225648437e-07
2021-12-09,1.405300769853325e-11,3.689312104709413e-10,6.85637015624519e-08,2.050602792609924e-08,4.180072659037821e-07
2021-12-10,1.3629344193552216e-11,3.741594604573754e-10,7.776934728217653e-08,2.0609306568654664e-08,4.320455142778717e-07
2021-12-11,1.4821646092157937e-11,3.7549367499215486e-10,7.656514527442715e-08,2.0299794885200606e-08,4.780178178649655e-07
2021-12-12,1.4418412914331198e-11,3.5910027675510047e-10,7.367734060076002e-08,1.925086994090235e-08,4.915322373475506e-07
2021-12-13,1.6207026504112316e-11,3.766659480770756e-10,8.501264754785483e-08,2.2237961106141203e-08,5.335320624605467e-07
2021-12-14,1.5740871925306445e-11,3.6975039125435423e-10,8.331992403116104e-08,2.2563428264519395e-08,5.811352815701732e-07
2021-12-15,1.663365263400539e-11,3.9778400675840835e-10,9.065222475911278e-08,2.3850272058207177e-08,6.0788742841398e-07
2021-12-16,1.612191097875874e-11,3.7898355330523853e-10,8.572152950611525e-08,2.497592073864796e-08,5.687344254713442e-07
2021-12-17,1.6461550014784035e-11,3.7876806679996806e-10,8.5102986915108e-08,2.4171319319257257e-08,5.586354332450951e-07
2021-12-18,1.5680706116271788e-11,3.578171211016837e-10,8.700918136923471e-08,2.4743902283711318e-08,5.629620931250762e-07
2021-12-19,1.5550447824203712e-11,3.4515146457291425e-10,8.741782343608831e-08,2.4631719673166006e-08,5.683741918456459e-07
2021-12-20,1.534453438355989e-11,3.313482666187839e-10,9.09447244634476e-08,2.5398067295301604e-08,5.795591013802196e-07
2021-12-21,1.687256090307691e-11,3.440310795352022e-10,9.053922336416901e-08,2.5840097770397542e-08,5.977596825320177e-07
2021-12-22,1.6776535470319583e-11,3.4405697955279797e-10,9.082630129531174e-08,2.5922461517771008e-08,5.72557455887448e-07
2021-12-23,1.7062927484107796e-11,3.346201854874378e-10,9.231231760206302e-08,2.5897128202274642e-08,5.847401332397233e-07
2021-12-24,1.5675597371260478e-11,3.4121172970852177e-10,9.040817616521804e-08,2.5719729602856554e-08,5.659582387972355e-07
2021-12-25,1.598646021032185e-11,3.4485790677619755e-10,9.120400766487671e-08,2.5666201398106465e-08,5.282916282228038e-07
2021-12-26,1.5701808419106326e-11,3.3660374011179384e-10,9.36977918814807e-08,2.4395721245991255e-08,5.037726054785886e-07
2021-12-27,1.576920019879879e-11,3.393523074317136e-10,9.363450276550798e-08,2.4877061906070377e-08,4.912274566395684e-07
2021-12-28,1.75883698197281e-11,3.6818243433818526e-10,1.0091472892430207e-07,2.4845441827336195e-08,4.840240336686073e-07
2021-12-29,1.6415208756419763e-11,3.6819344576649956e-10,9.611569909842788e-08,2.4142644530252378e-08,4.4651828483643034e-07
2021-12-30,1.672860660420564e-11,3.683569919467466e-10,8.775561147218979e-08,2.3174613222944332e-08,4.174411775644511e-07
2021-12-31,1.5548858412166328e-11,3.482764612755277e-10,8.67928025041664e-08,2.286354071187837e-08,3.9295339000719893e-07
2022-01-01,1.612860126208198e-11,3.695113860190354e-10,9.689474714845648e-08,2.385597652070447e-08,3.98656006120897e-07
2022-01-02,1.4090731166971153e-11,3.4160078881568017e-10,8.628758902515021e-08,1.9737963429060052e-08,3.4443480543077087e-07
2022-01-03,1.4623431847030485e-11,3.555989175059868e-10,9.242801546286691e-08,2.0756777199116366e-08,3.139219735862506e-07
2022-01-04,1.3595930031082862e-11,3.3058386008117303e-10,8.400725673008948e-08,1.8645996420843773e-08,3.080119414654398e-07
2022-01-05,1.42362453320223e-11,3.7342253947715845e-10,9.528270648460397e-08,1.931490867309245e-08,3.2375997666553904e-07
2022-01-06,1.3571580563545323e-11,3.84443827784366e-10,9.926108267970679e-08,1.9350979872906762e-08,3.1800254600050556e-07
2022-01-07,1.354404094989838e-11,4.1459155546845007e-10,1.0490278628247552e-07,1.9573208283981348e-08,3.519758340504641e-07
2022-01-08,1.3595506876500753e-11,4.3942250035601077e-10,1.08040306263982e-07,2.013533932773441e-08,3.3664753281366274e-07
2022-01-09,1.3705944111634468e-11,4.6475930787805057e-10,1.0538902131068212e-07,1.9963317185245725e-08,3.623223814811305e-07
2022-01-10,1.2165148027600315e-11,4.681306432684215e-10,1.0621438783277201e-07,2.0190056766742445e-08,3.706567872378144e-07
2022-01-11,1.2860892763425479e-11,5.093247890067224e-10,1.1200836991765529e-07,2.1683035303155333e-08,3.968881846630996e-07
2022-01-12,1.229826560387253e-11,5.244027272095897e-10,1.1616282596658062e-07,2.155147228231531e-08,4.2086508938041304e-07
2022-01-13,1.3040672606178181e-11,5.478573805389716e-10,1.220363428570243e-07,2.1494554675226785e-08,4.518734639593841e-07
2022-01-14,1.322046147036944e-11,5.563418078161304e-10,1.1956277934975035e-07,2.1806312308892134e-08,4.6059869548249147e-07
2022-01-15,1.2981935689613164e-11,5.590078188713227e-10,1.197306812698737e-07,2.2366011200769298e-08,4.93638763966373e-07
2022-01-16,1.2941989473131995e-11,5.606228605623194e-10,1.1798084532851352e-07,2.160858747836763e-08,4.996583899532841e-07
2022-01-17,1.2092244035213011e-11,5.679623004651155e-10,1.2158405369061846e-07,2.2214394081979967e-08,5.384736679849489e-07
2022-01-18,1.1375968614545735e-11,5.456635453532482e-10,1.1922217753372556e-07,2.0809695521615586e-08,5.30180027552324e-07
2022-01-19,1.1532316172793975e-11,5.481419372871347e-10,1.2758233292259943e-07,2.153254662018718e-08,5.663636680681202e-07
2022-01-20,1.2544521744174752e-11,5.886680354191256e-10,1.5099716470261997e-07,2.39096606456913e-08,6.416055722466545e-07
2022-01-21,1.4786486599275612e-11,6.735249951560774e-10,1.5393617251794863e-07,2.710851987332592e-08,7.471353796870053e-07
2022-01-22,1.5949962101393988e-11,6.994737899382088e-10,1.732476431398947e-07,2.8844253647850564e-08,8.041941434609387e-07
